vehicle_id,vehicle_model_id,model_name,erp_record_created_at_utc_observed_not_acquisition,vehicle_registration_date_observed_not_acquisition,erp_soft_deleted_at_utc_observed_not_sale,acquisition_date,acquisition_date_status,purchase_price_krw,purchase_price_status,sale_or_disposal_date,sale_or_disposal_date_status,sale_price_krw,sale_price_status,holding_period_days,holding_period_status,classification
8727,1916,22년 K5(휘),2024-10-10 10:47:25.000249,2022-04-13,2024-10-15 04:18:51,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8728,1916,22년 K5(휘),2024-10-10 10:47:25.015888,2022-04-21,2024-10-15 04:18:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8729,1916,22년 K5(휘),2024-10-10 10:47:25.033157,2022-04-21,2024-10-15 04:19:10,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8730,1916,22년 K5(휘),2024-10-10 10:47:25.049827,2022-04-21,2024-10-15 04:19:16,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8731,1916,22년 K5(휘),2024-10-10 10:47:25.084486,2022-04-21,2024-10-15 04:18:59,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8732,1916,22년 K5(휘),2024-10-10 10:47:25.138508,2022-04-21,2024-10-15 04:19:02,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8733,1916,22년 K5(휘),2024-10-10 10:47:25.155696,2022-04-21,2024-10-15 04:19:06,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8734,1916,22년 K5(휘),2024-10-10 10:47:25.173624,2022-04-04,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8735,1916,22년 K5(휘),2024-10-10 10:47:25.190737,2022-04-04,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8736,1870,20년 QM6(LPG),2024-10-10 10:47:25.206681,2022-04-04,2026-03-16 03:48:47,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8737,1916,22년 K5(휘),2024-10-10 10:47:25.221880,2022-04-04,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8738,1916,22년 K5(휘),2024-10-10 10:47:25.236190,2022-04-04,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8739,1916,22년 K5(휘),2024-10-10 10:47:25.251944,2022-04-06,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8740,1916,22년 K5(휘),2024-10-10 10:47:25.267199,2022-04-06,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8741,1916,22년 K5(휘),2024-10-10 10:47:25.284457,2022-04-06,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8742,1916,22년 K5(휘),2024-10-10 10:47:25.304668,2022-04-06,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8743,1916,22년 K5(휘),2024-10-10 10:47:25.322914,2022-04-06,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8744,1917,22년 XM3(휘),2024-10-10 10:47:25.346622,2022-04-14,2024-10-15 04:36:25,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8745,1917,22년 XM3(휘),2024-10-10 10:47:25.365726,2022-04-14,2024-10-15 04:37:42,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8746,1917,22년 XM3(휘),2024-10-10 10:47:25.386993,2022-04-14,2024-10-15 04:37:46,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8747,1917,22년 XM3(휘),2024-10-10 10:47:25.526552,2022-04-14,2024-10-15 04:37:50,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8748,1917,22년 XM3(휘),2024-10-10 10:47:25.543732,2022-04-14,2024-10-15 04:37:55,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8749,1917,22년 XM3(휘),2024-10-10 10:47:25.560326,2022-04-15,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8750,1917,22년 XM3(휘),2024-10-10 10:47:25.575561,2022-05-18,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8751,1931,23년 4세대 쏘렌토(5인/경유),2024-10-10 10:47:25.591753,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8752,1931,23년 4세대 쏘렌토(5인/경유),2024-10-10 10:47:25.608138,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8753,1931,23년 4세대 쏘렌토(5인/경유),2024-10-10 10:47:25.623971,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8754,1930,23년 4세대 쏘렌토(5인/휘),2024-10-10 10:47:25.696108,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8755,1930,23년 4세대 쏘렌토(5인/휘),2024-10-10 10:47:25.713751,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8756,1930,23년 4세대 쏘렌토(5인/휘),2024-10-10 10:47:25.729397,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8757,1932,23년 4세대 쏘렌토(7인/휘),2024-10-10 10:47:25.744160,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8758,1940,23년 디올뉴 그랜저(휘),2024-10-10 10:47:25.759783,2023-07-05,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8759,1940,23년 디올뉴 그랜저(휘),2024-10-10 10:47:25.779110,2023-07-05,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8760,1940,23년 디올뉴 그랜저(휘),2024-10-10 10:47:25.802134,2023-07-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8761,1940,23년 디올뉴 그랜저(휘),2024-10-10 10:47:25.817823,2023-07-25,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8762,1940,23년 디올뉴 그랜저(휘),2024-10-10 10:47:25.832681,2023-07-05,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8763,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.847618,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8764,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.869455,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8765,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.886661,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8766,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.903931,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8767,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.926914,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8768,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.942668,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8769,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.957391,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8770,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.973521,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8771,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:25.989422,2023-06-29,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8772,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.006131,2023-07-05,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8773,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.023984,2023-07-10,2024-10-15 04:49:02,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8774,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.040109,2023-07-10,2024-10-15 04:48:49,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8775,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.055377,2023-07-10,2024-10-15 04:48:58,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8776,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.078229,2023-07-10,2024-10-15 04:48:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8777,1938,23년 스타리아  9인승 4륜(경유),2024-10-10 10:47:26.092991,2023-07-10,2024-10-15 04:48:45,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8778,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.155672,2023-07-04,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8779,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.172890,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8780,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.188048,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8781,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.206146,2023-05-12,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8782,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.228329,2023-05-11,2024-10-15 04:20:16,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8783,1929,23년 머스탱컨버터블(휘),2024-10-10 10:47:26.257406,2023-07-14,2024-10-15 04:20:23,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8784,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.273095,2023-06-09,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8785,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.289389,2023-06-09,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8786,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.308586,2023-06-09,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8787,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.328342,2023-06-09,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8788,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.369049,2023-06-14,2024-10-15 04:21:15,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8789,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.385987,2023-06-14,2024-10-15 04:21:21,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8790,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.403178,2023-06-30,2024-10-15 04:21:26,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8791,1935,23년 지프 랭글러 파워탑(휘),2024-10-10 10:47:26.420431,2023-06-30,2024-10-15 04:21:32,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8792,1933,23년 카니발 하이리무진 9인승(경유),2024-10-10 10:47:26.436191,2023-05-26,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
8793,1933,23년 카니발 하이리무진 9인승(경유),2024-10-10 10:47:26.450995,2023-05-26,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
