date,model_name,vehicle_class,model_year_latest,model_family,fleet_count,vehicle_age_years,age_bucket,booked_hours,revenue_krw,fleet_vehicle_days,booked_vehicle_days,utilization_rate,revenue_per_fleet_day
2026-06-07,22년 캐스퍼(휘),URBAN,2022.0,캐스퍼,10,4.42984257357974,4-5년,73.16666666666667,76981.64439262837,10,3.048611111111111,0.30486111111111114,7698.164439262837
2026-06-07,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,1,4.42984257357974,4-5년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,3.430527036276523,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-07,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,3.430527036276523,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-07,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,3.430527036276523,2-3년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,3.430527036276523,2-3년,0.0,0.0,21,0.0,0.0,0.0
2026-06-07,23년 4세대 카니발 9인승(휘),RV,2023.0,카니발,7,3.430527036276523,2-3년,0.0,0.0,7,0.0,0.0,0.0
2026-06-07,23년 4세대 카니발 리무진 7인승(경유),RV,2023.0,카니발,5,3.430527036276523,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,23년 GV70(5인/휘),SUV,2023.0,GV70,5,3.430527036276523,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,23년 GV80 4륜(7인/휘),SUV,2023.0,GV80,4,3.430527036276523,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,23년 K8(LPG),LUXURY,2023.0,K8,3,3.430527036276523,2-3년,41.5,70151.31130063966,3,1.7291666666666667,0.576388888888889,23383.770433546553
2026-06-07,23년 디올뉴 그랜저(휘),LUXURY,2023.0,디올뉴 그랜저,5,3.430527036276523,2-3년,8.0,11383.783783783783,5,0.3333333333333333,0.06666666666666667,2276.7567567567567
2026-06-07,23년 머스탱컨버터블(휘),IMPORTED,2023.0,머스탱,4,3.430527036276523,2-3년,47.0,204637.2940296647,4,1.9583333333333333,0.4895833333333333,51159.32350741618
2026-06-07,23년 스타리아  9인승 4륜(경유),RV,2023.0,스타리아,10,3.430527036276523,2-3년,0.0,0.0,10,0.0,0.0,0.0
2026-06-07,23년 쏠라티(15인/경유),RV,2023.0,쏠라티,4,3.430527036276523,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,23년 지프 랭글러 파워탑(휘),IMPORTED,2023.0,랭글러,4,3.430527036276523,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,23년 카니발 하이리무진 9인승(경유),RV,2023.0,카니발,3,3.430527036276523,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-07,23년 투싼 하이브리드(휘),SUV,2023.0,투싼,7,3.430527036276523,2-3년,28.0,63097.08841463415,7,1.1666666666666667,0.16666666666666669,9013.869773519164
2026-06-07,24년 BMW 420i 컨버터블(휘),IMPORTED,2024.0,BMW 420i,5,2.431211498973306,2-3년,35.0,134519.02953586497,5,1.4583333333333333,0.29166666666666663,26903.805907172995
2026-06-07,24년 BMW 미니 컨버터블(휘),IMPORTED,2024.0,미니,4,2.431211498973306,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,24년 G80 4륜(휘),LUXURY,2024.0,G80,3,2.431211498973306,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-07,24년 더 뉴 K3(휘),COMPACT,2024.0,K3,9,2.431211498973306,2-3년,118.0,202767.51334341377,9,4.916666666666667,0.5462962962962963,22529.72370482375
2026-06-07,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,2024.0,K5,10,2.431211498973306,2-3년,45.5,53039.874925550925,10,1.8958333333333333,0.18958333333333333,5303.987492555092
2026-06-07,24년 더 뉴 K5(휘),MIDSIZE,2024.0,K5,8,2.431211498973306,2-3년,12.5,23686.479591836734,8,0.5208333333333334,0.06510416666666667,2960.809948979592
2026-06-07,24년 더 뉴 셀토스(휘),SUV,2024.0,더 뉴 셀토스,11,2.431211498973306,2-3년,0.0,0.0,11,0.0,0.0,0.0
2026-06-07,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,2024.0,쏘렌토,13,2.431211498973306,2-3년,95.06666666666666,189518.06620587542,13,3.961111111111111,0.3047008547008547,14578.31278506734
2026-06-07,24년 더 뉴 쏘렌토 하이브리드 4륜(5인/휘),SUV,2024.0,쏘렌토,4,2.431211498973306,2-3년,24.0,44350.22222222222,4,1.0,0.25,11087.555555555555
2026-06-07,24년 더 뉴 쏘렌토 하이브리드(7인/휘),SUV,2024.0,쏘렌토,5,2.431211498973306,2-3년,24.0,55944.64944042133,5,1.0,0.2,11188.929888084265
2026-06-07,24년 더 뉴 아반떼(휘),COMPACT,2024.0,아반떼,16,2.431211498973306,2-3년,152.28333333333333,189933.81780457223,16,6.345138888888889,0.39657118055555557,11870.863612785764
2026-06-07,24년 더 뉴 카니발 9인승(경유),RV,2024.0,카니발,11,2.431211498973306,2-3년,64.0,113178.77777777778,11,2.6666666666666665,0.2424242424242424,10288.979797979799
2026-06-07,24년 더 뉴 카니발 9인승(휘),RV,2024.0,카니발,5,2.431211498973306,2-3년,24.0,39880.67796610169,5,1.0,0.2,7976.135593220339
2026-06-07,24년 더 뉴 카니발 하이브리드 9인승(휘),RV,2024.0,카니발,2,2.431211498973306,2-3년,0.0,0.0,2,0.0,0.0,0.0
2026-06-07,24년 더 뉴 카니발리무진 7인(경유),RV,2024.0,카니발,4,2.431211498973306,2-3년,11.0,31959.583333333332,4,0.4583333333333333,0.11458333333333333,7989.895833333333
2026-06-07,24년 더 뉴 투싼 4륜(휘),SUV,2024.0,투싼,5,2.431211498973306,2-3년,48.0,75213.17647058824,5,2.0,0.4,15042.635294117648
2026-06-07,24년 더 올뉴머스탱컨버터블2.3 (휘),IMPORTED,2024.0,머스탱,8,2.431211498973306,2-3년,37.5,158727.0056740645,8,1.5625,0.1953125,19840.875709258064
2026-06-07,24년 더뉴그랜저 하이브리드(휘),LUXURY,2024.0,더뉴그랜저 하이브리드,5,2.431211498973306,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,24년 디올뉴 싼타페 4륜(7인/휘),SUV,2024.0,싼타페,11,2.431211498973306,2-3년,2.8333333333333335,7749.297071129708,11,0.11805555555555557,0.010732323232323234,704.4815519208825
2026-06-07,24년 레이(휘),URBAN,2024.0,레이,5,2.431211498973306,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,24년 벤츠 CLE 컨버터블(휘),IMPORTED,2024.0,벤츠,4,2.431211498973306,2-3년,24.166666666666668,164430.89749430525,4,1.0069444444444444,0.2517361111111111,41107.72437357631
2026-06-07,24년 스타리아  11인승(경유),RV,2024.0,스타리아,8,2.431211498973306,2-3년,0.0,0.0,8,0.0,0.0,0.0
2026-06-07,24년 스타리아 11인승 4륜(경유),RV,2024.0,스타리아,2,2.431211498973306,2-3년,24.0,62248.75,2,1.0,0.5,31124.375
2026-06-07,24년 스타리아라운지 4륜 7인승(경유),RV,2024.0,스타리아,5,2.431211498973306,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,24년 싼타페 하이브리드 4륜 (7인/휘),SUV,2024.0,싼타페,9,2.431211498973306,2-3년,23.5,41811.17647058824,9,0.9791666666666666,0.1087962962962963,4645.686274509804
2026-06-07,24년 쏘나타 디엣지 하이브리드(휘),MIDSIZE,2024.0,쏘나타,5,2.431211498973306,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,24년 쏘나타 디엣지(휘),MIDSIZE,2024.0,쏘나타,15,2.431211498973306,2-3년,56.0,66752.39497716895,15,2.3333333333333335,0.15555555555555556,4450.159665144597
2026-06-07,24년 쏠라티(15인/경유),RV,2024.0,쏠라티,1,2.431211498973306,2-3년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,24년 카니발 하이리무진 9인승(경유),RV,2024.0,카니발,5,2.431211498973306,2-3년,20.5,64907.773972602736,5,0.8541666666666666,0.17083333333333334,12981.554794520547
2026-06-07,24년 코나(휘),SUV,2024.0,코나,5,2.431211498973306,2-3년,48.0,70602.16402047945,5,2.0,0.4,14120.43280409589
2026-06-07,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2025.0,BMW X7 xdrive40i 하이브리드,1,1.429158110882957,0-1년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,25년 BMW 미니 컨버터블(휘),IMPORTED,2025.0,미니,5,1.429158110882957,0-1년,6.0,27676.666666666664,5,0.25,0.05,5535.333333333333
2026-06-07,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2025.0,미니,6,1.429158110882957,0-1년,24.0,159350.13698630137,6,1.0,0.16666666666666666,26558.35616438356
2026-06-07,25년 EV3(전기),EV,2025.0,EV3,11,1.429158110882957,0-1년,98.16666666666667,295351.7328551318,11,4.090277777777778,0.3718434343434343,26850.15753228471
2026-06-07,25년 G80 4륜(휘),LUXURY,2025.0,G80,5,1.429158110882957,0-1년,59.0,158983.8727452792,5,2.4583333333333335,0.4916666666666667,31796.774549055837
2026-06-07,25년 GV70 4륜(5인/휘),SUV,2025.0,GV70,5,1.429158110882957,0-1년,30.5,58058.547509072916,5,1.2708333333333333,0.25416666666666665,11611.709501814583
2026-06-07,25년 GV80 4륜(7인/휘),SUV,2025.0,GV80,5,1.429158110882957,0-1년,87.5,355615.0536227996,5,3.6458333333333335,0.7291666666666667,71123.01072455992
2026-06-07,25년 GV80 쿠페 4륜(5인/휘),SUV,2025.0,GV80,2,1.429158110882957,0-1년,24.0,128037.20930232559,2,1.0,0.5,64018.604651162794
2026-06-07,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2025.0,스포티지,13,1.429158110882957,0-1년,33.5,54553.01326530612,13,1.3958333333333333,0.10737179487179487,4196.385635792779
2026-06-07,25년 레이(휘),URBAN,2025.0,레이,20,1.429158110882957,0-1년,120.0,121336.99346577979,20,5.0,0.25,6066.849673288989
2026-06-07,25년 쏠라티(15인/경유),RV,2025.0,쏠라티,4,1.429158110882957,0-1년,24.0,333350.10309278354,4,1.0,0.25,83337.52577319588
2026-06-07,25년 아반떼 하이브리드(휘),COMPACT,2025.0,아반떼,15,1.429158110882957,0-1년,74.5,98322.25555475218,15,3.1041666666666665,0.20694444444444443,6554.817036983479
2026-06-07,25년 카니발 리무진 하이브리드 7인(휘),RV,2025.0,카니발,5,1.429158110882957,0-1년,29.5,119399.72189349112,5,1.2291666666666667,0.24583333333333335,23879.944378698223
2026-06-07,25년 카니발 하이브리드 9인승(휘),RV,2025.0,카니발,8,1.429158110882957,0-1년,83.5,241303.04142402002,8,3.4791666666666665,0.4348958333333333,30162.880178002502
2026-06-07,25년 카니발리무진 7인승(경유),RV,2025.0,카니발,4,1.429158110882957,0-1년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,25년 카니발리무진 7인승(휘),RV,2025.0,카니발,5,1.429158110882957,0-1년,23.0,46322.0,5,0.9583333333333334,0.19166666666666668,9264.4
2026-06-07,25년 투싼 4륜(휘),SUV,2025.0,투싼,6,1.429158110882957,0-1년,3.0,5793.75,6,0.125,0.020833333333333332,965.625
2026-06-07,25년 투싼 하이브리드 4륜(휘),SUV,2025.0,투싼,10,1.429158110882957,0-1년,155.83333333333334,292293.98773709213,10,6.493055555555556,0.6493055555555556,29229.398773709214
2026-06-07,25년 팰리세이드 4륜(휘),SUV,2025.0,팰리세이드,5,1.429158110882957,0-1년,24.0,51757.66423357664,5,1.0,0.2,10351.532846715327
2026-06-07,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2025.0,팰리세이드,5,1.429158110882957,0-1년,72.0,189996.85982814952,5,3.0,0.6,37999.37196562991
2026-06-07,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2025.0,포르쉐,1,1.429158110882957,0-1년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,26년  스포티지(휘),SUV,2026.0,스포티지,1,0.42984257357973993,0-1년,20.5,36584.61538461538,1,0.8541666666666666,0.8541666666666666,36584.61538461538
2026-06-07,26년 BMW 420i 컨버터블(휘),IMPORTED,2026.0,BMW 420i,6,0.42984257357973993,0-1년,56.5,338428.3666860296,6,2.3541666666666665,0.3923611111111111,56404.727781004935
2026-06-07,26년 BMW 520i  M스포츠(휘),IMPORTED,2026.0,BMW 520i M스포츠,4,0.42984257357973993,0-1년,0.0,0.0,4,0.0,0.0,0.0
2026-06-07,26년 BMW X6 xdrive30d M sport(경유),SUPERCAR,2026.0,BMW X6 xdrive30d M sport,1,0.42984257357973993,0-1년,0.0,0.0,1,0.0,0.0,0.0
2026-06-07,26년 EV4(전기),EV,2026.0,EV4,6,0.42984257357973993,0-1년,33.5,95418.9349856322,6,1.3958333333333333,0.23263888888888887,15903.155830938698
2026-06-07,26년 그랜저 GN7(휘),LUXURY,2026.0,그랜저 GN7,5,0.42984257357973993,0-1년,0.0,0.0,5,0.0,0.0,0.0
2026-06-07,26년 더 K5 고급형 (휘),MIDSIZE,2026.0,K5,15,0.42984257357973993,0-1년,77.5,121285.86229013983,15,3.2291666666666665,0.21527777777777776,8085.724152675989
2026-06-07,26년 더 K5 하이브리드(휘),MIDSIZE,2026.0,K5,6,0.42984257357973993,0-1년,54.0,124505.92391117231,6,2.25,0.375,20750.987318528718
2026-06-07,26년 더 K5(휘),MIDSIZE,2026.0,K5,5,0.42984257357973993,0-1년,24.0,28462.0,5,1.0,0.2,5692.4
2026-06-07,26년 더 K8(휘),LUXURY,2026.0,더 K8,4,0.42984257357973993,0-1년,24.0,66690.0,4,1.0,0.25,16672.5
2026-06-07,26년 레이(휘),URBAN,2026.0,레이,5,0.42984257357973993,0-1년,34.0,49640.16656954157,5,1.4166666666666667,0.2833333333333333,9928.033313908314
2026-06-07,26년 스타리아 11인승 하이브리드(휘),RV,2026.0,스타리아,5,0.42984257357973993,0-1년,52.5,193561.78876678876,5,2.1875,0.4375,38712.35775335775
2026-06-07,26년 스포티지 4륜(휘),SUV,2026.0,스포티지,10,0.42984257357973993,0-1년,16.5,36271.28122109158,10,0.6875,0.06875,3627.128122109158
2026-06-07,26년 쏠라티(15인/경유),RV,2026.0,쏠라티,1,0.42984257357973993,0-1년,4.5,74290.0,1,0.1875,0.1875,74290.0
2026-06-07,26년 아반떼(휘),COMPACT,2026.0,아반떼,16,0.42984257357973993,0-1년,56.5,71740.48741367974,16,2.3541666666666665,0.14713541666666666,4483.780463354984
2026-06-07,26년 카니발리무진 7인승(휘),RV,2026.0,카니발,8,0.42984257357973993,0-1년,23.0,75368.31168831169,8,0.9583333333333334,0.11979166666666667,9421.038961038961
2026-06-07,26년 테슬라 모델Y RWD(전기),IMPORTED,2026.0,테슬라 모델Y RWD,5,0.42984257357973993,0-1년,27.5,122455.875,5,1.1458333333333333,0.22916666666666666,24491.175
2026-06-07,26년 투싼(휘),SUV,2026.0,투싼,4,0.42984257357973993,0-1년,44.16666666666667,128283.41009608054,4,1.840277777777778,0.4600694444444445,32070.852524020134
2026-06-07,26년 팰리세이드4륜(휘),SUV,2026.0,팰리세이드,13,0.42984257357973993,0-1년,139.0,390764.94601201906,13,5.791666666666667,0.44551282051282054,30058.842000924542
2026-06-08,16/18년 올뉴카니발9인(경유),RV,2018.0,카니발,1,8.432580424366872,8년+,0.0,0.0,1,0.0,0.0,0.0
2026-06-08,18/19년 쏠라티(15인/경유),RV,2019.0,쏠라티,3,7.433264887063655,6-7년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,18년 올뉴카니발리무진7인(경유),RV,2018.0,카니발,7,8.432580424366872,8년+,0.0,0.0,7,0.0,0.0,0.0
2026-06-08,19년 더뉴그랜드스타렉스12인(경유),RV,2019.0,더뉴그랜드스타렉스12인,2,7.433264887063655,6-7년,0.0,0.0,2,0.0,0.0,0.0
2026-06-08,19년 더뉴카니발리무진7인(경유),RV,2019.0,카니발,5,7.433264887063655,6-7년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,19년 올뉴K3(휘),COMPACT,2019.0,K3,9,7.433264887063655,6-7년,0.0,0.0,9,0.0,0.0,0.0
2026-06-08,20/21년 BMW Z4 로드스터(휘),IMPORTED,2021.0,BMW Z4 로드스터,2,5.431895961670089,4-5년,18.5,92462.37288135593,2,0.7708333333333334,0.3854166666666667,46231.186440677964
2026-06-08,20년 K5(LPG),MIDSIZE,2020.0,K5,8,6.433949349760438,6-7년,11.0,7939.451219512195,8,0.4583333333333333,0.057291666666666664,992.4314024390244
2026-06-08,20년 K5(LPG) 청주지점,MIDSIZE,2020.0,K5,5,6.433949349760438,6-7년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,20년 K5(휘),MIDSIZE,2020.0,K5,10,6.433949349760438,6-7년,0.0,0.0,10,0.0,0.0,0.0
2026-06-08,20년 SM6(휘),MIDSIZE,2020.0,SM6,2,6.433949349760438,6-7년,0.0,0.0,2,0.0,0.0,0.0
2026-06-08,20년 더 뉴 그랜저(LPG),LUXURY,2020.0,더 뉴 그랜저,3,6.433949349760438,6-7년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,20년 더 뉴 그랜저(휘),LUXURY,2020.0,더 뉴 그랜저,4,6.433949349760438,6-7년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,20년 베리뉴티볼리(경유),SUV,2020.0,베리뉴티볼리,4,6.433949349760438,6-7년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,2020.0,벤츠,4,6.433949349760438,6-7년,10.0,49875.0,4,0.4166666666666667,0.10416666666666667,12468.75
2026-06-08,20년 셀토스(휘),SUV,2020.0,셀토스,4,6.433949349760438,6-7년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,20년 쏘나타DN8(LPG),MIDSIZE,2020.0,쏘나타,14,6.433949349760438,6-7년,24.0,27767.14285714286,14,1.0,0.07142857142857142,1983.3673469387757
2026-06-08,20년 쏘나타DN8(휘),MIDSIZE,2020.0,쏘나타,7,6.433949349760438,6-7년,0.0,0.0,7,0.0,0.0,0.0
2026-06-08,20년 올뉴k3(휘),COMPACT,2020.0,K3,10,6.433949349760438,6-7년,28.0,24217.61111111111,10,1.1666666666666667,0.11666666666666667,2421.761111111111
2026-06-08,20년 올뉴아반떼CN7(휘),COMPACT,2020.0,아반떼,5,6.433949349760438,6-7년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,20년 코나(전기),EV,2020.0,코나,35,6.433949349760438,6-7년,18.0,17892.71523178808,35,0.75,0.02142857142857143,511.2204351939451
2026-06-08,20년 테슬라 모델3(전기),IMPORTED,2020.0,테슬라 모델3,5,6.433949349760438,6-7년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,21/22년 트레일블레이저(휘),SUV,2022.0,레이,8,4.432580424366872,4-5년,0.0,0.0,8,0.0,0.0,0.0
2026-06-08,21년 4세대 더올뉴투싼(휘),SUV,2021.0,투싼,7,5.431895961670089,4-5년,0.0,0.0,7,0.0,0.0,0.0
2026-06-08,21년 4세대 쏘렌토(7인/휘),SUV,2021.0,쏘렌토,3,5.431895961670089,4-5년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,21년 4세대 카니발 리무진 7인승(경유),RV,2021.0,카니발,5,5.431895961670089,4-5년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,21년 G80(휘),LUXURY,2021.0,G80,3,5.431895961670089,4-5년,24.0,46692.5,3,1.0,0.3333333333333333,15564.166666666666
2026-06-08,21년 GV70(5인/휘),SUV,2021.0,GV70,4,5.431895961670089,4-5년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,21년 GV80(5인/휘),SUV,2021.0,GV80,3,5.431895961670089,4-5년,24.0,54836.92307692308,3,1.0,0.3333333333333333,18278.97435897436
2026-06-08,21년 K3(휘),COMPACT,2021.0,K3,10,5.431895961670089,4-5년,0.0,0.0,10,0.0,0.0,0.0
2026-06-08,21년 K5(휘),MIDSIZE,2021.0,K5,10,5.431895961670089,4-5년,0.0,0.0,10,0.0,0.0,0.0
2026-06-08,21년 QM6(휘),SUV,2021.0,QM6,3,5.431895961670089,4-5년,24.0,31120.509554140128,3,1.0,0.3333333333333333,10373.503184713376
2026-06-08,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,2021.0,벤츠,2,5.431895961670089,4-5년,10.0,42351.428571428565,2,0.4166666666666667,0.20833333333333334,21175.714285714283
2026-06-08,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,2021.0,벤츠,1,5.431895961670089,4-5년,11.0,202909.14285714284,1,0.4583333333333333,0.4583333333333333,202909.14285714284
2026-06-08,21년 쏘나타DN8(휘),MIDSIZE,2021.0,쏘나타,10,5.431895961670089,4-5년,0.0,0.0,10,0.0,0.0,0.0
2026-06-08,21년 아우디A5 카브리올레(휘),IMPORTED,2021.0,아우디A5 카브리올레,1,5.431895961670089,4-5년,0.0,0.0,1,0.0,0.0,0.0
2026-06-08,21년 아이오닉5(전기),EV,2021.0,아이오닉,10,5.431895961670089,4-5년,24.0,39361.666666666664,10,1.0,0.1,3936.1666666666665
2026-06-08,21년 올뉴아반떼CN7(휘),COMPACT,2021.0,아반떼,15,5.431895961670089,4-5년,26.0,18262.084415584417,15,1.0833333333333333,0.07222222222222222,1217.4722943722945
2026-06-08,22년 BMW 미니 컨버터블(휘),IMPORTED,2022.0,미니,4,4.432580424366872,4-5년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,22년 BMW 미니 컨버터블S(휘),IMPORTED,2022.0,미니,2,4.432580424366872,4-5년,11.0,42010.756302521004,2,0.4583333333333333,0.22916666666666666,21005.378151260502
2026-06-08,22년 EV6(전기),EV,2022.0,EV6,21,4.432580424366872,4-5년,122.0,220658.86680445747,21,5.083333333333333,0.24206349206349204,10507.565085926546
2026-06-08,22년 K5(휘),MIDSIZE,2022.0,K5,9,4.432580424366872,4-5년,0.0,0.0,9,0.0,0.0,0.0
2026-06-08,22년 XM3(휘),SUV,2022.0,XM3,2,4.432580424366872,4-5년,9.5,13472.727272727274,2,0.3958333333333333,0.19791666666666666,6736.363636363637
2026-06-08,22년 k3(휘),COMPACT,2022.0,K3,21,4.432580424366872,4-5년,80.5,80229.08454000403,21,3.3541666666666665,0.1597222222222222,3820.432597143049
2026-06-08,22년 니로 하이브리드(휘),SUV,2022.0,니로 하이브리드,8,4.432580424366872,4-5년,0.0,0.0,8,0.0,0.0,0.0
2026-06-08,22년 모닝(휘),URBAN,2022.0,모닝,15,4.432580424366872,4-5년,44.5,26755.137163561078,15,1.8541666666666667,0.12361111111111112,1783.6758109040718
2026-06-08,22년 베뉴(휘),SUV,2022.0,베뉴,2,4.432580424366872,4-5년,16.0,19443.960396039605,2,0.6666666666666666,0.3333333333333333,9721.980198019803
2026-06-08,22년 볼보 XC40(휘),IMPORTED,2022.0,볼보 XC40,2,4.432580424366872,4-5년,0.0,0.0,2,0.0,0.0,0.0
2026-06-08,22년 스포티지 하이브리드(휘),SUV,2022.0,스포티지,3,4.432580424366872,4-5년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,22년 쏘렌토 하이브리드(7인/휘),SUV,2022.0,쏘렌토,3,4.432580424366872,4-5년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,22년 캐스퍼(휘),URBAN,2022.0,캐스퍼,10,4.432580424366872,4-5년,137.5,131604.67104368782,10,5.729166666666667,0.5729166666666667,13160.467104368781
2026-06-08,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,2022.0,포르쉐,1,4.432580424366872,4-5년,0.0,0.0,1,0.0,0.0,0.0
2026-06-08,23년 4세대 쏘렌토(5인/경유),SUV,2023.0,쏘렌토,3,3.433264887063655,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,23년 4세대 쏘렌토(5인/휘),SUV,2023.0,쏘렌토,3,3.433264887063655,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,23년 4세대 쏘렌토(7인/휘),SUV,2023.0,쏘렌토,1,3.433264887063655,2-3년,0.0,0.0,1,0.0,0.0,0.0
2026-06-08,23년 4세대 카니발 9인승(경유),RV,2023.0,카니발,21,3.433264887063655,2-3년,0.0,0.0,21,0.0,0.0,0.0
2026-06-08,23년 4세대 카니발 9인승(휘),RV,2023.0,카니발,7,3.433264887063655,2-3년,0.0,0.0,7,0.0,0.0,0.0
2026-06-08,23년 4세대 카니발 리무진 7인승(경유),RV,2023.0,카니발,5,3.433264887063655,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,23년 GV70(5인/휘),SUV,2023.0,GV70,5,3.433264887063655,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,23년 GV80 4륜(7인/휘),SUV,2023.0,GV80,4,3.433264887063655,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,23년 K8(LPG),LUXURY,2023.0,K8,3,3.433264887063655,2-3년,33.0,58696.24733475479,3,1.375,0.4583333333333333,19565.415778251598
2026-06-08,23년 디올뉴 그랜저(휘),LUXURY,2023.0,디올뉴 그랜저,5,3.433264887063655,2-3년,0.0,0.0,5,0.0,0.0,0.0
2026-06-08,23년 머스탱컨버터블(휘),IMPORTED,2023.0,머스탱,4,3.433264887063655,2-3년,48.0,208913.13473762933,4,2.0,0.5,52228.28368440733
2026-06-08,23년 스타리아  9인승 4륜(경유),RV,2023.0,스타리아,10,3.433264887063655,2-3년,0.0,0.0,10,0.0,0.0,0.0
2026-06-08,23년 쏠라티(15인/경유),RV,2023.0,쏠라티,4,3.433264887063655,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,23년 지프 랭글러 파워탑(휘),IMPORTED,2023.0,랭글러,4,3.433264887063655,2-3년,1.0,2723.3333333333335,4,0.041666666666666664,0.010416666666666666,680.8333333333334
2026-06-08,23년 카니발 하이리무진 9인승(경유),RV,2023.0,카니발,3,3.433264887063655,2-3년,0.0,0.0,3,0.0,0.0,0.0
2026-06-08,23년 투싼 하이브리드(휘),SUV,2023.0,투싼,7,3.433264887063655,2-3년,0.0,0.0,7,0.0,0.0,0.0
2026-06-08,24년 BMW 420i 컨버터블(휘),IMPORTED,2024.0,BMW 420i,5,2.433949349760438,2-3년,22.0,74117.5092299578,5,0.9166666666666666,0.18333333333333332,14823.50184599156
2026-06-08,24년 BMW 미니 컨버터블(휘),IMPORTED,2024.0,미니,4,2.433949349760438,2-3년,0.0,0.0,4,0.0,0.0,0.0
2026-06-08,24년 G80 4륜(휘),LUXURY,2024.0,G80,3,2.433949349760438,2-3년,15.0,42447.72727272727,3,0.625,0.20833333333333334,14149.242424242424
2026-06-08,24년 더 뉴 K3(휘),COMPACT,2024.0,K3,9,2.433949349760438,2-3년,33.5,51288.73327410567,9,1.3958333333333333,0.1550925925925926,5698.748141567296
2026-06-08,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,2024.0,K5,10,2.433949349760438,2-3년,2.5,2850.0,10,0.10416666666666667,0.010416666666666668,285.0
2026-06-08,24년 더 뉴 K5(휘),MIDSIZE,2024.0,K5,8,2.433949349760438,2-3년,26.5,30776.09928206137,8,1.1041666666666667,0.13802083333333334,3847.012410257671
2026-06-08,24년 더 뉴 셀토스(휘),SUV,2024.0,더 뉴 셀토스,11,2.433949349760438,2-3년,0.0,0.0,11,0.0,0.0,0.0
2026-06-08,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,2024.0,쏘렌토,13,2.433949349760438,2-3년,18.0,37934.81891227439,13,0.75,0.057692307692307696,2918.0629932518764
